full_address,median_price_per_sqm,mean_price_per_sqm,housing_type,latitude,longitude
863 YISHUN AVE 4,4347.874029640085,4304.374163947284,public,1.41693951602054,103.838619903084
863A TAMPINES ST 83,4086.5384615384614,4251.971927791599,public,1.3554642176108,103.936666074781
863B TAMPINES ST 83,4687.5,4687.5,public,1.35546395095099,103.935138528274
864 JURONG WEST ST 81,3240.0,3429.654513642597,public,1.34948340124159,103.694556118022
864 TAMPINES ST 83,4385.245901639344,4463.736509885303,public,1.35506384634851,103.93573303978
864 WOODLANDS ST 83,3852.79057859703,4074.6178061200717,public,1.44084727860795,103.794991236078
864 YISHUN AVE 4,3736.207440100883,3901.238663656955,public,1.41667257801916,103.839242300389
864A TAMPINES ST 83,4372.539370078741,4504.08417956025,public,1.35468494629081,103.93573717832
865 JURONG WEST ST 81,3746.0317460317465,3763.6942787811904,public,1.34981721608461,103.695444669205
865 TAMPINES ST 83,4211.538461538462,4533.949624609555,public,1.35389242521044,103.934251462733
865 WOODLANDS ST 83,4400.0,4362.5866972438,public,1.44099129535005,103.792791376738
865 YISHUN ST 81,4249.741835549245,4329.032330100307,public,1.41432425301573,103.838117776469
866 JURONG WEST ST 81,3831.7757009345796,3964.0418738728686,public,1.35057364770509,103.695465764302
866 TAMPINES ST 83,4441.811320754718,4605.507499534707,public,1.35425061217797,103.934476874643
866 WOODLANDS ST 83,4556.249678249678,4499.337788671391,public,1.4415399886956,103.792755862349
866 YISHUN ST 81,3975.4098360655735,4120.02825329602,public,1.41473228652974,103.837338971817
867 TAMPINES ST 83,4132.231404958678,4529.164017800382,public,1.35511311954001,103.934046408805
867 WOODLANDS ST 83,5277.777777777777,4786.557771386502,public,1.4421626707832,103.793129598776
867 YISHUN ST 81,3785.714285714286,4186.931895265228,public,1.41390605450813,103.838005165459
867A TAMPINES ST 83,4870.12987012987,5051.236639787053,public,1.35570644028348,103.93375347642
868 TAMPINES ST 83,4173.076923076924,4420.556148397058,public,1.3547761639901,103.933979620723
868 WOODLANDS ST 83,4316.810810810811,4393.567297211525,public,1.44236928831697,103.79355116429
868 YISHUN ST 81,4226.190476190476,4290.04651675485,public,1.41382332195995,103.837338324568
868A TAMPINES AVE 8,5823.491239454899,6109.230026338894,public,1.35544681770999,103.932544278099
868B TAMPINES AVE 8,5797.826086956522,6066.889130434783,public,1.35592432083149,103.932912367489
868C TAMPINES AVE 8,6044.776119402985,6115.422885572139,public,1.35585780112316,103.933334387633
869 TAMPINES ST 83,4446.280991735537,4594.597784990129,public,1.35454672026968,103.933739145787
869 WOODLANDS ST 83,3790.667945030361,3990.879407822929,public,1.44259434886197,103.793993084565
869A TAMPINES AVE 8,5706.521739130435,6166.5368375513735,public,1.35501799093941,103.93231742743
869B TAMPINES AVE 8,5895.522388059701,6278.483626406673,public,1.35485562982979,103.932709165692
87 BEDOK NTH ST 4,3869.2772094583265,3869.2772094583265,public,1.33250261426447,103.938587125421
87 C'WEALTH CL,4913.793103448276,4811.223963775688,public,1.30465698901237,103.799309643019
87 CIRCUIT RD,3875.0,4079.166666666667,public,1.32323310533889,103.885604601672
87 DAWSON RD,10172.413793103447,10249.48392022638,public,1.2957304268451,103.809759937443
87 REDHILL CL,6932.0952380952385,6896.658434626352,public,1.2860309003653,103.819023683302
87 TELOK BLANGAH HTS,6890.909090909091,7003.709841124029,public,1.27686784151249,103.808148580097
87 ZION RD,7456.140350877193,7518.4120014177515,public,1.29065980562649,103.832608331993
870 TAMPINES ST 83,4240.384615384615,4378.7585293494385,public,1.35436451815763,103.933391644725
870 WOODLANDS ST 81,3508.064516129032,3566.0844538102133,public,1.44337343863147,103.788716250621
870 YISHUN ST 81,4615.384615384615,4313.721626733922,public,1.41307365987955,103.837975857782
870A TAMPINES ST 86,6361.702127659574,6492.485765436173,public,1.35608700205895,103.931752248401
871 TAMPINES ST 84,4278.846153846154,4389.522809478923,public,1.35440348404392,103.932702288284
871 WOODLANDS ST 81,3265.7657657657655,3312.960178848926,public,1.44383683564638,103.789193178678
871 YISHUN ST 81,3988.095238095238,4279.166016550238,public,1.41312459328283,103.837421399007
871A TAMPINES ST 84,4326.923076923077,4540.343773262667,public,1.35456842419882,103.931884752503
871B TAMPINES ST 86,6032.029283916724,6230.721766463634,public,1.35651147306916,103.931956767677
871C TAMPINES ST 86,6148.936170212766,6360.807592092455,public,1.35670900289357,103.931385349285
872 TAMPINES ST 84,4400.826446280992,4524.645808736718,public,1.35422172661633,103.932354147638
872 WOODLANDS ST 81,3763.445645263827,3832.7032147887758,public,1.44408730145683,103.789811521995
872 YISHUN ST 81,4566.929133858268,4407.865217194635,public,1.41354510226183,103.836970731273
873 TAMPINES ST 84,4216.068022886205,4557.557003602458,public,1.35394540555523,103.932198728257
873 WOODLANDS ST 81,3713.235294117647,3915.069453244805,public,1.44329522897943,103.789746799666
873 YISHUN ST 81,3846.153846153846,4173.995225104193,public,1.4146948005698,103.836950254279
874 TAMPINES ST 84,4979.338842975207,4784.989868086459,public,1.35371258898409,103.931944756571
874 WOODLANDS ST 82,3446.5715715715714,3588.504849777313,public,1.44292047122638,103.789545669587
874 YISHUN ST 81,4016.3934426229507,4328.844129775756,public,1.41537030654282,103.836073515403
874A TAMPINES ST 84,4760.273972602739,4881.590350108093,public,1.35309006288582,103.932242864561
875 TAMPINES ST 84,4423.076923076924,4479.2102595500655,public,1.35268528055944,103.932006515285
875 WOODLANDS ST 82,3518.5185185185187,3685.193104974054,public,1.44253260985689,103.789611670953
875 YISHUN ST 81,4273.809523809524,4519.409507159507,public,1.41476320431294,103.836287031325
876 TAMPINES ST 84,4291.062421185372,4447.1030278161425,public,1.35307537657924,103.931318107592
876 WOODLANDS AVE 9,3492.063492063492,3915.3415961886226,public,1.44479630064956,103.790602761905
876 YISHUN ST 81,4000.0,4302.36337913638,public,1.41474478102802,103.835531570491
877 TAMPINES ST 84,4358.108108108108,4632.72732400307,public,1.35251739922331,103.931546706451
877 WOODLANDS AVE 9,3476.190476190476,3665.674070741662,public,1.44512875522161,103.791320317117
877 YISHUN ST 81,4546.988829528897,4725.124678424823,public,1.41390219124124,103.835453933174
878 TAMPINES AVE 8,4295.054054054054,4514.358999788225,public,1.3522154164395,103.93138588044
878 WOODLANDS AVE 9,3946.280991735537,3992.4298591105867,public,1.44543259391434,103.791997075976
878 YISHUN ST 81,3851.190476190476,3851.190476190476,public,1.41405289107273,103.835887621905
878A TAMPINES AVE 8,6881.720430107527,6833.654093580784,public,1.35166373353574,103.929646035306
878B TAMPINES AVE 8,6198.322580645161,6291.649430740038,public,1.35092636694988,103.929191231421
879 TAMPINES AVE 8,4355.140186915888,4757.389740417281,public,1.35214022964459,103.930767987584
879 WOODLANDS ST 82,3376.0,3861.503941387077,public,1.44492996516645,103.792273754548
879 YISHUN ST 81,4259.615384615385,4450.339714049392,public,1.41450211129727,103.835974001874
879A TAMPINES AVE 8,6806.451612903225,6893.056446821152,public,1.35188475480754,103.929100689045
879B TAMPINES AVE 8,6451.612903225807,6593.243393344749,public,1.35158903554129,103.928804430639
88 BEDOK NTH ST 4,4320.89552238806,4614.316060148695,public,1.33286520643599,103.939433361625
88 C'WEALTH CL,5000.0,4972.446323622114,public,1.30488634425758,103.79918156237
88 DAWSON RD,10000.0,10109.045851397277,public,1.29579395038247,103.809264765809
88 REDHILL CL,6828.828828828829,7025.26047239601,public,1.28584081223944,103.818596280876
88 TELOK BLANGAH HTS,6936.601307189543,7129.767722325471,public,1.27736919004889,103.808254924084
880 TAMPINES AVE 8,4459.016393442624,4592.3446793299645,public,1.35132608158852,103.931478803668
880 WOODLANDS ST 82,3371.900826446281,3583.436820149547,public,1.44449065554151,103.79265042543
880 YISHUN ST 81,3557.6923076923076,3645.2080706179067,public,1.41385922680395,103.836344222471
880A TAMPINES AVE 8,4221.311475409836,4353.612045210406,public,1.35201370917807,103.931999320762
881 TAMPINES ST 84,4711.538461538462,4847.114883426492,public,1.35231180472165,103.932784284108
881 WOODLANDS ST 82,4503.104,4168.161745324455,public,1.44449167947734,103.791966942875
882 TAMPINES ST 84,4180.327868852459,4424.20692375155,public,1.35204685430765,103.933462041225
882 WOODLANDS ST 82,3571.4285714285716,3780.925040653685,public,1.4442579867912,103.790930441498
883 TAMPINES ST 84,4604.989604989605,4733.84407794938,public,1.35185622978388,103.932939029289
884 TAMPINES ST 83,4574.324324324324,4742.875105739184,public,1.35153277057069,103.93280546659
885 TAMPINES ST 83,4455.691268191268,4613.011533181974,public,1.35108388147213,103.932915604299
886 TAMPINES ST 83,4013.205828779599,4322.896525150623,public,1.35104857129899,103.932057060254
886A TAMPINES ST 83,4600.961538461539,4519.743064312736,public,1.35189045340794,103.93226824473
886A WOODLANDS DR 50,5037.313432835821,5280.350812047062,public,1.43829151566128,103.794612853493
886B WOODLANDS DR 50,4923.913043478261,5288.7550359656825,public,1.43825809969323,103.794115487248
886C WOODLANDS DR 50,4794.289422452953,5076.7029747182005,public,1.43781872979632,103.794144768156
886D WOODLANDS DR 50,4893.850746268657,5159.092537313433,public,1.43792555826836,103.794619629415
887 TAMPINES ST 81,4385.245901639344,4650.52362804166,public,1.35046411414456,103.931896395617
887A TAMPINES ST 81,5432.692307692308,5201.922055062294,public,1.35014194820998,103.93147422612
887A WOODLANDS DR 50,4673.913043478261,4935.992606153063,public,1.43719216541067,103.793890876939
887B WOODLANDS DR 50,5276.119402985074,5402.988454466797,public,1.43720254481335,103.794350937623
887C WOODLANDS DR 50,5022.388059701492,5348.614072494669,public,1.43713355325158,103.794671398859
888 TAMPINES ST 81,4699.0770620885505,4750.455581978797,public,1.35090347766615,103.931049949489
888A TAMPINES ST 81,4262.295081967213,4503.4006838048135,public,1.35048494954503,103.930912572366
889 TAMPINES ST 81,4898.6393306978025,4963.910626431163,public,1.34991348311537,103.931049462008
889A TAMPINES ST 81,4663.461538461538,4625.114476075106,public,1.34941515758326,103.931405999705
889A WOODLANDS DR 50,5795.698924731183,5704.239621450012,public,1.43756234209627,103.793320189052
889B WOODLANDS DR 50,5663.716814159292,5632.806179268345,public,1.43780529526113,103.792896090852
889C WOODLANDS DR 50,5619.469026548672,5622.793110667047,public,1.43781260724005,103.79240942154
889D WOODLANDS DR 50,5763.440860215053,5757.335997716243,public,1.43778127256862,103.792079496533
89 BEDOK NTH ST 4,4813.432835820896,4783.365677405344,public,1.33295683726302,103.938220862136
89 C'WEALTH DR,4875.452898550724,4838.511925103625,public,1.30537797355378,103.799323866169
89 DAWSON RD,9614.4578313253,9668.704928538891,public,1.29546316937491,103.811785236884
89 TANGLIN HALT RD,8766.666666666666,8951.866884764602,public,1.30120035372775,103.798921874569
890A TAMPINES AVE 1,6247.31182795699,6413.655602306374,public,1.34672449540641,103.933876114497
890A WOODLANDS DR 50,5553.097345132743,5605.503515505228,public,1.43828221158378,103.793216471148
890B TAMPINES AVE 1,6086.95652173913,6455.643635273051,public,1.34690555756363,103.933409216927
890B WOODLANDS DR 50,5707.9646017699115,5688.789118706332,public,1.43823874589707,103.792452185805
890C TAMPINES AVE 1,6000.0,6417.10634698012,public,1.34731357875035,103.933767368291
891 TAMPINES AVE 8,5222.772277227723,5262.31903190319,public,1.34922500505617,103.931119227762
891A TAMPINES AVE 8,4653.465346534654,4737.148514851486,public,1.3487101011193,103.930963369098
891A WOODLANDS DR 50,3673.220338983051,4039.9484403931065,public,1.43774346901468,103.791171851068
891B WOODLANDS DR 50,4280.0,4381.954699235066,public,1.43791227793029,103.79053981455
892 TAMPINES AVE 8,4978.084507042254,5081.822630974944,public,1.34901282859006,103.929242816227
892A TAMPINES AVE 8,5060.2836879432625,5188.216103086079,public,1.34877669308884,103.929694521418
892A WOODLANDS DR 50,4320.9243697479,4544.377846273447,public,1.43724909033588,103.790191536322
892B WOODLANDS DR 50,4033.6134453781515,4389.814890478506,public,1.43758961828961,103.789673572257
893 TAMPINES AVE 8,5068.205009714856,5251.850976641585,public,1.34847087534367,103.930228303778
893A TAMPINES AVE 8,4812.5034965034965,5158.510545285946,public,1.34823505007642,103.93068020188
893A WOODLANDS DR 50,5071.428571428572,4875.220226961349,public,1.43684431239404,103.79061311257
893B WOODLANDS DR 50,4056.935817805383,4395.876060779134,public,1.4368443229914,103.789844833919
893C WOODLANDS DR 50,4166.666666666667,4626.113778428246,public,1.43631842730197,103.790460126264
893D WOODLANDS DR 50,4827.586206896552,4904.359576164299,public,1.43631845206637,103.789947950224
894 TAMPINES ST 81,4899.3288590604025,5142.736496677962,public,1.34860420057258,103.931922138374
894A TAMPINES ST 81,5067.307692307692,5079.948456162048,public,1.34801389150921,103.931916653887
894A WOODLANDS DR 50,4700.0,4529.021053221289,public,1.43601133588258,103.7903668585
894B WOODLANDS DR 50,4600.0,4495.824949263451,public,1.4360094594713,103.789721786058
894C WOODLANDS DR 50,3966.924369747899,4212.469040616246,public,1.43563853621561,103.790326073447
894D WOODLANDS DR 50,4880.0,4687.17176126649,public,1.43563851706882,103.789623895573
895 TAMPINES ST 81,4965.753424657534,4991.572431123778,public,1.34778263902831,103.931593522645
895A TAMPINES ST 81,4863.013698630137,4977.102340067804,public,1.34767895311776,103.932456598668
895A WOODLANDS DR 50,3763.858093126386,4014.9809540053448,public,1.43607371173984,103.791488541391
895B WOODLANDS DR 50,4444.444444444444,4381.276121454081,public,1.4356389803296,103.791654565327
895C WOODLANDS DR 50,4401.709401709401,4282.476698552929,public,1.43566901015181,103.792604837224
896 TAMPINES ST 81,5012.295081967213,4868.284441992434,public,1.34830327768801,103.932451731332
896A TAMPINES ST 81,5034.591339523766,5344.23266985382,public,1.34859717844799,103.932546348288
896A WOODLANDS DR 50,3931.6239316239316,4065.916575263769,public,1.43646755646399,103.793072616108
896B WOODLANDS DR 50,4227.642276422765,4173.022403197774,public,1.4369244159593,103.792568797689
896C WOODLANDS DR 50,3686.4406779661017,3876.4350396621585,public,1.4367617558598,103.793339992473
897 TAMPINES ST 81,4668.863808322824,4949.4967001390005,public,1.34778195416916,103.93454244497
897A TAMPINES ST 81,4594.594594594595,4753.665432376802,public,1.34752649765261,103.935183992573
897A WOODLANDS DR 50,4376.991869918699,4151.948709803736,public,1.43649377749132,103.793972959564
897B WOODLANDS DR 50,3644.0677966101694,3981.686473005102,public,1.43605136306912,103.793998410947
897C WOODLANDS DR 50,3728.813559322034,4017.9131054238123,public,1.43574395739063,103.794134055957
898 TAMPINES ST 81,4581.081081081082,4899.492204072324,public,1.3472811716457,103.934756968904
898A TAMPINES ST 81,4699.88382599716,4833.274144085304,public,1.34681318250334,103.934887284051
898A WOODLANDS DR 50,3559.322033898305,3771.1996183287465,public,1.43537224460869,103.794675132372
898B WOODLANDS DR 50,4322.033898305085,4270.409080288297,public,1.43514317476086,103.795210548115
899 TAMPINES ST 81,4769.513513513513,5015.202061515146,public,1.34652914183515,103.935453703307
899A TAMPINES ST 81,5175.675675675675,5181.683677598295,public,1.34632473579465,103.935008515937
899A WOODLANDS DR 50,4184.942646807053,4178.651664954631,public,1.43582791972125,103.795280266547
899B WOODLANDS DR 50,3500.544799262426,3825.739841521088,public,1.43613334620394,103.795264285267
899C WOODLANDS DR 50,3596.783505154639,3844.604445056306,public,1.43657077949579,103.795252865463
8A BOON TIONG RD,8173.913043478261,8224.713719806763,public,1.28652536951665,103.830124811691
8A UPP BOON KENG RD,9599.953617810761,9881.595419820604,public,1.31291757072948,103.869743094328
8B BOON TIONG RD,8069.565217391304,8382.165427684362,public,1.2870169493471,103.830303346649
8B UPP BOON KENG RD,10105.263157894737,10137.858755571866,public,1.31234447247543,103.869898299245
8C UPP BOON KENG RD,9659.09090909091,9838.613814625058,public,1.31316945825099,103.870819299852
9 BEDOK STH AVE 2,6008.064516129032,6056.022843031332,public,1.32320974180703,103.936904011861
9 BOON KENG RD,8795.627561975405,9003.733627808166,public,1.31605118149851,103.861218698544
9 CANTONMENT CL,8888.888888888889,8741.320613542835,public,1.27530180077967,103.839207273761
9 EUNOS CRES,4945.054945054945,5101.903588402444,public,1.32183432019866,103.903134953561
9 GLOUCESTER RD,5769.2307692307695,5834.898980036976,public,1.31370473837276,103.851597798894
9 HAIG RD,5601.694915254237,5677.594673123486,public,1.31443381988689,103.896061152256
9 HOLLAND AVE,6153.846153846154,6204.62774333786,public,1.31390530868558,103.780601319398
9 JLN BATU,5625.0,5430.003796436905,public,1.33573615896212,103.78771569107
9 JLN KUKOH,5000.0,5081.818181818182,public,1.2876742577682,103.838857901085
9 JLN RUMAH TINGGI,5683.823529411765,5416.129330094551,public,1.28881615319911,103.80820528928
9 JOO SENG RD,7983.870967741936,8043.172432248334,public,1.33490017856933,103.879334262884
9 LOR 7 TOA PAYOH,4196.969696969697,4257.396449704142,public,1.337504820026,103.857839466376
9 MARSILING DR,2991.4529914529912,3093.608597285068,public,1.44129152941254,103.776449738052
9 PINE CL,6862.745098039216,7079.297147950088,public,1.30946949657983,103.882437524567
9 SELEGIE RD,6517.857142857143,6544.576334025261,public,1.30346096156272,103.850709313633
9 ST. GEORGE'S RD,5480.311355311355,5837.572039072039,public,1.32372379609506,103.862995082822
9 TOH YI DR,7211.538461538462,7326.125582254403,public,1.33830479751081,103.773541593643
90 BEDOK NTH ST 4,4273.504273504273,4378.6781239170095,public,1.33214927189672,103.940449941907
90 C'WEALTH DR,4400.0,4463.623551546026,public,1.30542325975214,103.799674631374
90 DAWSON RD,10056.207331042382,10348.433824172107,public,1.29540163896319,103.812185563953
90 TANGLIN HALT RD,8547.727272727272,8876.182347539567,public,1.30051700920519,103.79897627676
902 JURONG WEST ST 91,3408.6141131595678,3505.132494180879,public,1.33911645731896,103.686609779665
902 TAMPINES AVE 4,4615.384615384615,4900.1548360169445,public,1.35128036439795,103.939195191948
903 JURONG WEST ST 91,3134.7934472934476,3483.1569888912873,public,1.33971747972051,103.68606107405
903 TAMPINES AVE 4,4285.714285714285,4747.042573302352,public,1.35097636296861,103.93976105184
904 JURONG WEST ST 91,3506.849315068493,3887.3637764721534,public,1.34022784221162,103.68593674423
905 JURONG WEST ST 91,3663.9957264957266,3658.5691934052593,public,1.34047046707712,103.68523426304
906 JURONG WEST ST 91,3793.103448275862,3991.081335032372,public,1.34122050548925,103.685228417825
906 TAMPINES AVE 4,5057.692307692308,4819.711538461539,public,1.35029345117119,103.940005137333
907 JURONG WEST ST 91,3114.754098360656,3338.1031964099775,public,1.34114017250984,103.685930810656
